drama,length,begin,end,Speaker/figure_surface,Speaker/figure_id,Token/surface,Token/pos,Token/lemma
vndf.0,28542,56314,56752,Mercutio,5,",","$,",--
vndf.0,28542,56314,56752,Mercutio,5,daß,KOUS,daß
vndf.0,28542,56314,56752,Mercutio,5,wir,PPER,wir
vndf.0,28542,56314,56752,Mercutio,5,mit,APPR,mit
vndf.0,28542,56314,56752,Mercutio,5,diesen,PDAT,dieser
vndf.0,28542,56314,56752,Mercutio,5,ausländischen,ADJA,ausländisch
vndf.0,28542,56314,56752,Mercutio,5,Schmetterlingen,NN,schmetterlingen
vndf.0,28542,56314,56752,Mercutio,5,heimgesucht,VVPP,heimsuchen
vndf.0,28542,56314,56752,Mercutio,5,werden,VAINF,werden
vndf.0,28542,56314,56752,Mercutio,5,",","$,",--
vndf.0,28542,56314,56752,Mercutio,5,mit,APPR,mit
vndf.0,28542,56314,56752,Mercutio,5,diesen,PDAT,dieser
vndf.0,28542,56314,56752,Mercutio,5,Modenarren,NN,modenarr
vndf.0,28542,56314,56752,Mercutio,5,",","$,",--
vndf.0,28542,56314,56752,Mercutio,5,diesen,PDAT,dieser
vndf.0,28542,56314,56752,Mercutio,5,Pardonnez-moi,NN,pardonnez-moi
vndf.0,28542,56314,56752,Mercutio,5,",","$,",--
vndf.0,28542,56314,56752,Mercutio,5,die,PRELS,der
vndf.0,28542,56314,56752,Mercutio,5,so,ADV,so
vndf.0,28542,56314,56752,Mercutio,5,stark,ADJD,stark
vndf.0,28542,56314,56752,Mercutio,5,auf,APPR,auf
vndf.0,28542,56314,56752,Mercutio,5,neue,ADJA,neu
vndf.0,28542,56314,56752,Mercutio,5,Weise,NN,weise
vndf.0,28542,56314,56752,Mercutio,5,halten,VVINF,halten
vndf.0,28542,56314,56752,Mercutio,5,",","$,",--
vndf.0,28542,56314,56752,Mercutio,5,ohne,KOUI,ohne
vndf.0,28542,56314,56752,Mercutio,5,jemals,ADV,jemals
vndf.0,28542,56314,56752,Mercutio,5,weise,VVFIN,weise
vndf.0,28542,56314,56752,Mercutio,5,zu,PTKZU,zu
vndf.0,28542,56314,56752,Mercutio,5,werden,VAINF,werden
vndf.0,28542,56314,56752,Mercutio,5,?,$.,--
vndf.0,28542,56758,56797,Benvolio,6,Da,ADV,da
vndf.0,28542,56758,56797,Benvolio,6,kommt,VVFIN,kommen
vndf.0,28542,56758,56797,Benvolio,6,Romeo,NE,romeo
vndf.0,28542,56758,56797,Benvolio,6,",","$,",--
vndf.0,28542,56758,56797,Benvolio,6,da,ADV,da
vndf.0,28542,56758,56797,Benvolio,6,kommt,VVFIN,kommen
vndf.0,28542,56758,56797,Benvolio,6,er,PPER,er
vndf.0,28542,56758,56797,Benvolio,6,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,Ohne,APPR,ohne
vndf.0,28542,56802,57399,Mercutio,5,seinen,PPOSAT,sein
vndf.0,28542,56802,57399,Mercutio,5,Rogen,NN,roge
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,wie,PWAV,wie
vndf.0,28542,56802,57399,Mercutio,5,ein,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,gedörrter,ADJA,gedörrt
vndf.0,28542,56802,57399,Mercutio,5,Hering,NN,hering
vndf.0,28542,56802,57399,Mercutio,5,.,$.,--
vndf.0,28542,56802,57399,Mercutio,5,O,NE,O
vndf.0,28542,56802,57399,Mercutio,5,Fleisch,NN,fleisch
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,Fleisch,NN,fleisch
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,wie,KOKOM,wie
vndf.0,28542,56802,57399,Mercutio,5,bist,VAFIN,sein
vndf.0,28542,56802,57399,Mercutio,5,du,PPER,du
vndf.0,28542,56802,57399,Mercutio,5,verfischt,VVPP,verfischen
vndf.0,28542,56802,57399,Mercutio,5,worden,VAPP,werden
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,Nun,ADV,nun
vndf.0,28542,56802,57399,Mercutio,5,liebt,VVFIN,lieben
vndf.0,28542,56802,57399,Mercutio,5,er,PPER,er
vndf.0,28542,56802,57399,Mercutio,5,die,ART,der
vndf.0,28542,56802,57399,Mercutio,5,Melodien,NN,melodie
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,in,APPR,in
vndf.0,28542,56802,57399,Mercutio,5,denen,PRELS,der
vndf.0,28542,56802,57399,Mercutio,5,sich,PRF,sich
vndf.0,28542,56802,57399,Mercutio,5,Petrarca,NE,petrarca
vndf.0,28542,56802,57399,Mercutio,5,ergoß,VVFIN,ergießen
vndf.0,28542,56802,57399,Mercutio,5,;,$.,--
vndf.0,28542,56802,57399,Mercutio,5,gegen,APPR,gegen
vndf.0,28542,56802,57399,Mercutio,5,sein,PPOSAT,sein
vndf.0,28542,56802,57399,Mercutio,5,Fräulein,NN,fräulein
vndf.0,28542,56802,57399,Mercutio,5,ist,VAFIN,sein
vndf.0,28542,56802,57399,Mercutio,5,Laura,NE,laura
vndf.0,28542,56802,57399,Mercutio,5,nur,ADV,nur
vndf.0,28542,56802,57399,Mercutio,5,eine,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,Küchenmagd-Wetter,NN,küchenmagd-wetter
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,sie,PPER,sie
vndf.0,28542,56802,57399,Mercutio,5,hatte,VAFIN,haben
vndf.0,28542,56802,57399,Mercutio,5,doch,ADV,doch
vndf.0,28542,56802,57399,Mercutio,5,einen,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,bessern,ADJA,bessern
vndf.0,28542,56802,57399,Mercutio,5,Liebhaber,NN,liebhaber
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,um,KOUI,um
vndf.0,28542,56802,57399,Mercutio,5,sie,PPER,sie
vndf.0,28542,56802,57399,Mercutio,5,zu,PTKZU,zu
vndf.0,28542,56802,57399,Mercutio,5,bereimen,VVINF,bereimen
vndf.0,28542,56802,57399,Mercutio,5,;,$.,--
vndf.0,28542,56802,57399,Mercutio,5,–,XY,–
vndf.0,28542,56802,57399,Mercutio,5,Dido,NE,dido
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,eine,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,Trutschel,NN,trutschel
vndf.0,28542,56802,57399,Mercutio,5,;,$.,--
vndf.0,28542,56802,57399,Mercutio,5,Kleopatra,NN,kleopatra
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,eine,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,Zigeunerin,NN,zigeunerin
vndf.0,28542,56802,57399,Mercutio,5,;,$.,--
vndf.0,28542,56802,57399,Mercutio,5,Helena,NE,helena
vndf.0,28542,56802,57399,Mercutio,5,und,KON,und
vndf.0,28542,56802,57399,Mercutio,5,Hero,FM,hero
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,Metzen,NN,metzen
vndf.0,28542,56802,57399,Mercutio,5,und,KON,und
vndf.0,28542,56802,57399,Mercutio,5,lose,ADJA,los
vndf.0,28542,56802,57399,Mercutio,5,Dirnen,NN,dirnen
vndf.0,28542,56802,57399,Mercutio,5,;,$.,--
vndf.0,28542,56802,57399,Mercutio,5,Thisbe,NN,thisbe
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,ein,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,artiges,ADJA,artig
vndf.0,28542,56802,57399,Mercutio,5,Blauauge,NN,blauauge
vndf.0,28542,56802,57399,Mercutio,5,oder,KON,oder
vndf.0,28542,56802,57399,Mercutio,5,sonst,ADV,sonst
vndf.0,28542,56802,57399,Mercutio,5,so,ADV,so
vndf.0,28542,56802,57399,Mercutio,5,was,PIS,was
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,will,VMFIN,wollen
vndf.0,28542,56802,57399,Mercutio,5,aber,ADV,aber
vndf.0,28542,56802,57399,Mercutio,5,nichts,PIS,nichts
vndf.0,28542,56802,57399,Mercutio,5,vorstellen,VVINF,vorstellen
vndf.0,28542,56802,57399,Mercutio,5,.,$.,--
vndf.0,28542,56802,57399,Mercutio,5,Signor,NE,signor
vndf.0,28542,56802,57399,Mercutio,5,Romeo,NE,romeo
vndf.0,28542,56802,57399,Mercutio,5,",","$,",--
vndf.0,28542,56802,57399,Mercutio,5,bon,FM,bon
vndf.0,28542,56802,57399,Mercutio,5,jour,FM,jour
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,Da,KOUS,da
vndf.0,28542,56802,57399,Mercutio,5,habt,VAFIN,haben
vndf.0,28542,56802,57399,Mercutio,5,Ihr,PPOSAT,ihr
vndf.0,28542,56802,57399,Mercutio,5,einen,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,französischen,ADJA,französisch
vndf.0,28542,56802,57399,Mercutio,5,Gruß,NN,gruß
vndf.0,28542,56802,57399,Mercutio,5,für,APPR,für
vndf.0,28542,56802,57399,Mercutio,5,Eure,NN,euer
vndf.0,28542,56802,57399,Mercutio,5,französischen,ADJA,französisch
vndf.0,28542,56802,57399,Mercutio,5,Pumphosen,NN,pumphose
vndf.0,28542,56802,57399,Mercutio,5,"!",$.,--
vndf.0,28542,56802,57399,Mercutio,5,Ihr,PPOSAT,ihr
vndf.0,28542,56802,57399,Mercutio,5,spieltet,VVFIN,spielten
vndf.0,28542,56802,57399,Mercutio,5,uns,PPER,uns
vndf.0,28542,56802,57399,Mercutio,5,diese,PDAT,dieser
vndf.0,28542,56802,57399,Mercutio,5,Nacht,NN,nacht
vndf.0,28542,56802,57399,Mercutio,5,einen,ART,ein
vndf.0,28542,56802,57399,Mercutio,5,schönen,ADJA,schön
vndf.0,28542,56802,57399,Mercutio,5,Streich,NN,streich
vndf.0,28542,56802,57399,Mercutio,5,.,$.,--
vndf.0,28542,57404,57463,Romeo,4,Guten,ADJA,gute
vndf.0,28542,57404,57463,Romeo,4,Morgen,NN,morgen
vndf.0,28542,57404,57463,Romeo,4,",","$,",--
vndf.0,28542,57404,57463,Romeo,4,meine,PPOSAT,mein
vndf.0,28542,57404,57463,Romeo,4,Freunde,NN,freund
vndf.0,28542,57404,57463,Romeo,4,"!",$.,--
vndf.0,28542,57404,57463,Romeo,4,Was,PWS,was
vndf.0,28542,57404,57463,Romeo,4,für,APPR,für
vndf.0,28542,57404,57463,Romeo,4,einen,ART,ein
vndf.0,28542,57404,57463,Romeo,4,Streich,NN,streich
vndf.0,28542,57404,57463,Romeo,4,?,$.,--
vndf.0,28542,57468,57534,Mercutio,5,Einen,ART,ein
vndf.0,28542,57468,57534,Mercutio,5,Diebesstreich,NN,diebesstreich
vndf.0,28542,57468,57534,Mercutio,5,.,$.,--
vndf.0,28542,57468,57534,Mercutio,5,Ihr,PPOSAT,ihr
vndf.0,28542,57468,57534,Mercutio,5,stahlt,ADJD,stahlen
vndf.0,28542,57468,57534,Mercutio,5,Euch,PPER,euch
vndf.0,28542,57468,57534,Mercutio,5,unversehens,PIS,unversehens
vndf.0,28542,57468,57534,Mercutio,5,davon,PROAV,davon
vndf.0,28542,57468,57534,Mercutio,5,.,$.,--
vndf.0,28542,57541,57681,Romeo,4,Verzeihung,NN,verzeihung
vndf.0,28542,57541,57681,Romeo,4,",","$,",--
vndf.0,28542,57541,57681,Romeo,4,guter,ADJA,gut
vndf.0,28542,57541,57681,Romeo,4,Mercutio,NN,mercutio
vndf.0,28542,57541,57681,Romeo,4,:,$.,--
vndf.0,28542,57541,57681,Romeo,4,Ich,PPER,ich
vndf.0,28542,57541,57681,Romeo,4,hatte,VAFIN,haben
vndf.0,28542,57541,57681,Romeo,4,etwas,ADV,etwas
vndf.0,28542,57541,57681,Romeo,4,Wichtiges,NN,wichtige
vndf.0,28542,57541,57681,Romeo,4,vor,PTKVZ,vor
vndf.0,28542,57541,57681,Romeo,4,",","$,",--
vndf.0,28542,57541,57681,Romeo,4,und,KON,und
vndf.0,28542,57541,57681,Romeo,4,in,APPR,in
vndf.0,28542,57541,57681,Romeo,4,einem,ART,ein
vndf.0,28542,57541,57681,Romeo,4,solchen,PIDAT,solcher
vndf.0,28542,57541,57681,Romeo,4,Falle,NN,fall
vndf.0,28542,57541,57681,Romeo,4,tut,VVFIN,tun
vndf.0,28542,57541,57681,Romeo,4,man,PIS,man
vndf.0,28542,57541,57681,Romeo,4,wohl,ADV,wohl
vndf.0,28542,57541,57681,Romeo,4,einmal,ADV,einmal
vndf.0,28542,57541,57681,Romeo,4,der,ART,der
vndf.0,28542,57541,57681,Romeo,4,Höflichkeit,NN,höflichkeit
vndf.0,28542,57541,57681,Romeo,4,Gewalt,NN,gewalt
vndf.0,28542,57541,57681,Romeo,4,an,PTKVZ,an
vndf.0,28542,57541,57681,Romeo,4,.,$.,--
vndf.0,28542,57686,57914,Mercutio,5,Wie,PWAV,wie
vndf.0,28542,57686,57914,Mercutio,5,nun,ADV,nun
vndf.0,28542,57686,57914,Mercutio,5,?,$.,--
vndf.0,28542,57686,57914,Mercutio,5,Du,PPER,du
vndf.0,28542,57686,57914,Mercutio,5,sprichst,VVFIN,sprichst
vndf.0,28542,57686,57914,Mercutio,5,ja,ADV,ja
vndf.0,28542,57686,57914,Mercutio,5,ganz,ADV,ganz
vndf.0,28542,57686,57914,Mercutio,5,menschlich,ADJD,menschlich
vndf.0,28542,57686,57914,Mercutio,5,.,$.,--
vndf.0,28542,57686,57914,Mercutio,5,Wie,PWAV,wie
vndf.0,28542,57686,57914,Mercutio,5,kommt,VVFIN,kommen
vndf.0,28542,57686,57914,Mercutio,5,es,PPER,es
vndf.0,28542,57686,57914,Mercutio,5,",","$,",--
vndf.0,28542,57686,57914,Mercutio,5,daß,KOUS,daß
vndf.0,28542,57686,57914,Mercutio,5,du,PPER,du
vndf.0,28542,57686,57914,Mercutio,5,auf,APPR,auf
vndf.0,28542,57686,57914,Mercutio,5,einmal,ADV,einmal
vndf.0,28542,57686,57914,Mercutio,5,deine,PPOSAT,dein
vndf.0,28542,57686,57914,Mercutio,5,aufgeweckte,ADJA,aufgeweckt
vndf.0,28542,57686,57914,Mercutio,5,Zunge,NN,zunge
vndf.0,28542,57686,57914,Mercutio,5,und,KON,und
vndf.0,28542,57686,57914,Mercutio,5,deine,PPOSAT,dein
vndf.0,28542,57686,57914,Mercutio,5,muntern,NN,muntern
vndf.0,28542,57686,57914,Mercutio,5,Augen,NN,auge
vndf.0,28542,57686,57914,Mercutio,5,wieder,ADV,wieder
vndf.0,28542,57686,57914,Mercutio,5,gefunden,VVPP,finden
vndf.0,28542,57686,57914,Mercutio,5,hast,VAFIN,haben
vndf.0,28542,57686,57914,Mercutio,5,?,$.,--
vndf.0,28542,57686,57914,Mercutio,5,So,ADV,so
vndf.0,28542,57686,57914,Mercutio,5,hab,VAFIN,hab
vndf.0,28542,57686,57914,Mercutio,5,',$[,--
vndf.0,28542,57686,57914,Mercutio,5,ich,PPER,ich
vndf.0,28542,57686,57914,Mercutio,5,dich,PRF,dich
vndf.0,28542,57686,57914,Mercutio,5,gern,ADV,gern
vndf.0,28542,57686,57914,Mercutio,5,.,$.,--
vndf.0,28542,57686,57914,Mercutio,5,Ist,VAFIN,sein
vndf.0,28542,57686,57914,Mercutio,5,das,PDS,der
vndf.0,28542,57686,57914,Mercutio,5,nicht,PTKNEG,nicht
vndf.0,28542,57686,57914,Mercutio,5,besser,ADJD,gut
vndf.0,28542,57686,57914,Mercutio,5,als,KOKOM,als
vndf.0,28542,57686,57914,Mercutio,5,das,ART,der
vndf.0,28542,57686,57914,Mercutio,5,ewige,ADJA,ewig
vndf.0,28542,57686,57914,Mercutio,5,Liebesgekrächze,NN,liebesgekrächze
vndf.0,28542,57686,57914,Mercutio,5,?,$.,--
vndf.0,28542,57919,57992,Romeo,4,Seht,VVFIN,sehen
vndf.0,28542,57919,57992,Romeo,4,den,ART,der
vndf.0,28542,57919,57992,Romeo,4,prächtigen,ADJA,prächtig
vndf.0,28542,57919,57992,Romeo,4,Aufzug,NN,aufzug
vndf.0,28542,57919,57992,Romeo,4,"!",$.,--
vndf.0,28542,57998,58033,Mercutio,5,Was,PWS,was
vndf.0,28542,57998,58033,Mercutio,5,kömmt,VVFIN,kömmen
vndf.0,28542,57998,58033,Mercutio,5,da,ADV,da
vndf.0,28542,57998,58033,Mercutio,5,angesegelt,VVPP,ansegeln
vndf.0,28542,57998,58033,Mercutio,5,?,$.,--
vndf.0,28542,58038,58056,WÄRTRERIN,40,Peter,NE,peter
vndf.0,28542,58038,58056,WÄRTRERIN,40,"!",$.,--
vndf.0,28542,58061,58081,Peter,15,Was,PWS,was
vndf.0,28542,58061,58081,Peter,15,beliebt,ADJD,belieben
vndf.0,28542,58061,58081,Peter,15,?,$.,--
vndf.0,28542,58086,58118,WÄRTERIN,42,Meinen,PPOSAT,mein
vndf.0,28542,58086,58118,WÄRTERIN,42,Fächer,NN,fach
vndf.0,28542,58086,58118,WÄRTERIN,42,",","$,",--
vndf.0,28542,58086,58118,WÄRTERIN,42,Peter,NE,peter
vndf.0,28542,58086,58118,WÄRTERIN,42,"!",$.,--
vndf.0,28542,58123,58235,Mercutio,5,Gib,VVIMP,geben
vndf.0,28542,58123,58235,Mercutio,5,ihn,PPER,ihn
vndf.0,28542,58123,58235,Mercutio,5,ihr,PPOSAT,ihr
vndf.0,28542,58123,58235,Mercutio,5,",","$,",--
vndf.0,28542,58123,58235,Mercutio,5,guter,ADJA,gut
vndf.0,28542,58123,58235,Mercutio,5,Peter,NE,peter
vndf.0,28542,58123,58235,Mercutio,5,",","$,",--
vndf.0,28542,58123,58235,Mercutio,5,um,KOUI,um
vndf.0,28542,58123,58235,Mercutio,5,ihr,PPOSAT,ihr
vndf.0,28542,58123,58235,Mercutio,5,Gesicht,NN,gesicht
vndf.0,28542,58123,58235,Mercutio,5,zu,APPR,zu
vndf.0,28542,58123,58235,Mercutio,5,verstecken,VVFIN,verstecken
vndf.0,28542,58123,58235,Mercutio,5,:,$.,--
vndf.0,28542,58123,58235,Mercutio,5,Ihr,PPOSAT,ihr
vndf.0,28542,58123,58235,Mercutio,5,Fächer,NN,fach
vndf.0,28542,58123,58235,Mercutio,5,ist,VAFIN,sein
vndf.0,28542,58123,58235,Mercutio,5,viel,ADV,viel
vndf.0,28542,58123,58235,Mercutio,5,hübscher,ADJD,hübsch
vndf.0,28542,58123,58235,Mercutio,5,wie,KOKOM,wie
vndf.0,28542,58123,58235,Mercutio,5,ihr,PPOSAT,ihr
vndf.0,28542,58123,58235,Mercutio,5,Gesicht,NN,gesicht
vndf.0,28542,58123,58235,Mercutio,5,.,$.,--
vndf.0,28542,58240,58284,WÄRTERIN,42,Schönen,NN,schöne
vndf.0,28542,58240,58284,WÄRTERIN,42,guten,ADJA,gut
vndf.0,28542,58240,58284,WÄRTERIN,42,Morgen,NN,morgen
vndf.0,28542,58240,58284,WÄRTERIN,42,",","$,",--
vndf.0,28542,58240,58284,WÄRTERIN,42,ihr,PPOSAT,ihr
vndf.0,28542,58240,58284,WÄRTERIN,42,Herren,NN,herr
vndf.0,28542,58240,58284,WÄRTERIN,42,"!",$.,--
vndf.0,28542,58289,58333,Mercutio,5,Schönen,NN,schöne
vndf.0,28542,58289,58333,Mercutio,5,guten,ADJA,gut
vndf.0,28542,58289,58333,Mercutio,5,Abend,NN,abend
vndf.0,28542,58289,58333,Mercutio,5,",","$,",--
vndf.0,28542,58289,58333,Mercutio,5,schöne,ADJA,schön
vndf.0,28542,58289,58333,Mercutio,5,Dame,NN,--
vndf.0,28542,58289,58333,Mercutio,5,"!",$.,--
vndf.0,28542,58338,58367,WÄRTERIN,42,Warum,PWAV,warum
vndf.0,28542,58338,58367,WÄRTERIN,42,guten,ADJA,gut
vndf.0,28542,58338,58367,WÄRTERIN,42,Abend,NN,abend
vndf.0,28542,58338,58367,WÄRTERIN,42,?,$.,--
vndf.0,28542,58372,58425,Mercutio,5,Euer,NE,euer
vndf.0,28542,58372,58425,Mercutio,5,Brusttuch,NE,brusttuch
vndf.0,28542,58372,58425,Mercutio,5,deutet,VVFIN,deuten
vndf.0,28542,58372,58425,Mercutio,5,auf,APPR,auf
vndf.0,28542,58372,58425,Mercutio,5,Sonnenuntergang,NN,sonnenuntergang
vndf.0,28542,58372,58425,Mercutio,5,.,$.,--
vndf.0,28542,58430,58474,WÄRTERIN,42,Pfui,NE,pfui
vndf.0,28542,58430,58474,WÄRTERIN,42,",","$,",--
vndf.0,28542,58430,58474,WÄRTERIN,42,was,PWS,was
vndf.0,28542,58430,58474,WÄRTERIN,42,ist,VAFIN,sein
vndf.0,28542,58430,58474,WÄRTERIN,42,das,PDS,der
vndf.0,28542,58430,58474,WÄRTERIN,42,für,APPR,für
vndf.0,28542,58430,58474,WÄRTERIN,42,ein,ART,ein
vndf.0,28542,58430,58474,WÄRTERIN,42,Mensch,NN,mensch
vndf.0,28542,58430,58474,WÄRTERIN,42,?,$.,--
vndf.0,28542,58479,58535,Romeo,4,Einer,PIS,einer
vndf.0,28542,58479,58535,Romeo,4,",","$,",--
vndf.0,28542,58479,58535,Romeo,4,den,PRELS,der
vndf.0,28542,58479,58535,Romeo,4,der,ART,der
vndf.0,28542,58479,58535,Romeo,4,Teufel,NN,teufel
vndf.0,28542,58479,58535,Romeo,4,plagt,VVFIN,plagen
vndf.0,28542,58479,58535,Romeo,4,",","$,",--
vndf.0,28542,58479,58535,Romeo,4,um,KOUI,um
vndf.0,28542,58479,58535,Romeo,4,andre,PIS,andre
vndf.0,28542,58479,58535,Romeo,4,zu,ADV,zu
vndf.0,28542,58479,58535,Romeo,4,plagen,VVFIN,plagen
vndf.0,28542,58479,58535,Romeo,4,.,$.,--
vndf.0,28542,58540,58695,WÄRTERIN,42,Schön,NE,schön
vndf.0,28542,58540,58695,WÄRTERIN,42,gesagt,VVPP,sagen
vndf.0,28542,58540,58695,WÄRTERIN,42,",","$,",--
vndf.0,28542,58540,58695,WÄRTERIN,42,bei,APPR,bei
vndf.0,28542,58540,58695,WÄRTERIN,42,meiner,PPOSAT,mein
vndf.0,28542,58540,58695,WÄRTERIN,42,Seele,NN,seele
vndf.0,28542,58540,58695,WÄRTERIN,42,"!",$.,--
vndf.0,28542,58540,58695,WÄRTERIN,42,Um,KOUI,um
vndf.0,28542,58540,58695,WÄRTERIN,42,andre,PIS,andren
vndf.0,28542,58540,58695,WÄRTERIN,42,zu,APPR,zu
vndf.0,28542,58540,58695,WÄRTERIN,42,plagen,VVFIN,plagen
vndf.0,28542,58540,58695,WÄRTERIN,42,"!",$.,--
vndf.0,28542,58540,58695,WÄRTERIN,42,Ganz,ADV,ganz
vndf.0,28542,58540,58695,WÄRTERIN,42,recht,ADV,recht
vndf.0,28542,58540,58695,WÄRTERIN,42,"!",$.,--
vndf.0,28542,58540,58695,WÄRTERIN,42,Aber,KON,aber
vndf.0,28542,58540,58695,WÄRTERIN,42,",","$,",--
vndf.0,28542,58540,58695,WÄRTERIN,42,ihr,PPOSAT,ihr
vndf.0,28542,58540,58695,WÄRTERIN,42,Herren,NN,herr
vndf.0,28542,58540,58695,WÄRTERIN,42,",","$,",--
vndf.0,28542,58540,58695,WÄRTERIN,42,kann,VMFIN,können
vndf.0,28542,58540,58695,WÄRTERIN,42,mir,PPER,sich
vndf.0,28542,58540,58695,WÄRTERIN,42,keiner,PIS,keiner
vndf.0,28542,58540,58695,WÄRTERIN,42,von,APPR,von
vndf.0,28542,58540,58695,WÄRTERIN,42,euch,PPER,euch
vndf.0,28542,58540,58695,WÄRTERIN,42,sagen,VVINF,sagen
vndf.0,28542,58540,58695,WÄRTERIN,42,",","$,",--
vndf.0,28542,58540,58695,WÄRTERIN,42,wo,PWAV,wo
vndf.0,28542,58540,58695,WÄRTERIN,42,ich,PPER,ich
vndf.0,28542,58540,58695,WÄRTERIN,42,den,ART,der
vndf.0,28542,58540,58695,WÄRTERIN,42,jungen,ADJA,jung
vndf.0,28542,58540,58695,WÄRTERIN,42,Romeo,NN,romeo
vndf.0,28542,58540,58695,WÄRTERIN,42,finde,VVFIN,finden
vndf.0,28542,58540,58695,WÄRTERIN,42,?,$.,--
vndf.0,28542,58700,58901,Romeo,4,Ich,PPER,ich
vndf.0,28542,58700,58901,Romeo,4,kann's,VVFIN,kann
vndf.0,28542,58700,58901,Romeo,4,Euch,PPER,euch
vndf.0,28542,58700,58901,Romeo,4,sagen,VVINF,sagen
vndf.0,28542,58700,58901,Romeo,4,;,$.,--
vndf.0,28542,58700,58901,Romeo,4,aber,KON,aber
vndf.0,28542,58700,58901,Romeo,4,der,ART,der
vndf.0,28542,58700,58901,Romeo,4,junge,ADJA,jung
vndf.0,28542,58700,58901,Romeo,4,Romeo,NN,romeo
vndf.0,28542,58700,58901,Romeo,4,wird,VAFIN,werden
vndf.0,28542,58700,58901,Romeo,4,älter,ADJD,alt
vndf.0,28542,58700,58901,Romeo,4,sein,VAINF,sein
vndf.0,28542,58700,58901,Romeo,4,",","$,",--
vndf.0,28542,58700,58901,Romeo,4,wenn,KOUS,wenn
vndf.0,28542,58700,58901,Romeo,4,Ihr,PPOSAT,ihr
vndf.0,28542,58700,58901,Romeo,4,ihn,PPER,ihn
vndf.0,28542,58700,58901,Romeo,4,gefunden,VVPP,finden
vndf.0,28542,58700,58901,Romeo,4,habt,VAFIN,haben
vndf.0,28542,58700,58901,Romeo,4,",","$,",--
vndf.0,28542,58700,58901,Romeo,4,als,KOUS,als
vndf.0,28542,58700,58901,Romeo,4,er,PPER,er
vndf.0,28542,58700,58901,Romeo,4,war,VAFIN,sein
vndf.0,28542,58700,58901,Romeo,4,",","$,",--
vndf.0,28542,58700,58901,Romeo,4,da,KOUS,da
vndf.0,28542,58700,58901,Romeo,4,Ihr,PPOSAT,ihr
vndf.0,28542,58700,58901,Romeo,4,ihn,PPER,ihn
vndf.0,28542,58700,58901,Romeo,4,suchtet,VVFIN,suchten
vndf.0,28542,58700,58901,Romeo,4,.,$.,--
vndf.0,28542,58700,58901,Romeo,4,Ich,PPER,ich
vndf.0,28542,58700,58901,Romeo,4,bin,VAFIN,sein
vndf.0,28542,58700,58901,Romeo,4,der,ART,der
vndf.0,28542,58700,58901,Romeo,4,Jüngste,ADJA,jung
vndf.0,28542,58700,58901,Romeo,4,",","$,",--
vndf.0,28542,58700,58901,Romeo,4,der,PRELS,der
vndf.0,28542,58700,58901,Romeo,4,den,ART,der
vndf.0,28542,58700,58901,Romeo,4,Namen,NN,name
vndf.0,28542,58700,58901,Romeo,4,führt,VVFIN,führen
vndf.0,28542,58700,58901,Romeo,4,",","$,",--
vndf.0,28542,58700,58901,Romeo,4,weil,KOUS,weil
vndf.0,28542,58700,58901,Romeo,4,kein,PIAT,kein
vndf.0,28542,58700,58901,Romeo,4,schlechterer,ADJA,schlechter
vndf.0,28542,58700,58901,Romeo,4,da,ADV,da
vndf.0,28542,58700,58901,Romeo,4,war,VAFIN,sein
vndf.0,28542,58700,58901,Romeo,4,.,$.,--
vndf.0,28542,58906,58929,WÄRTERIN,42,Gut,ADJD,gut
vndf.0,28542,58906,58929,WÄRTERIN,42,gegeben,VVPP,geben
vndf.0,28542,58906,58929,WÄRTERIN,42,"!",$.,--
